award_id,dollars_obligated,awarding_agency_name,recipient_duns,recipient_name,contract_pricing_code,contract_pricing,naics_code,naics_description,extent_competed,solicitation_procedures,awarding_agency_abbr
47QSWA19F1LXN,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1LXP,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1LY5,182.36,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1LY8,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1MGU,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1MMX,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1MRS,364.72,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1MS1,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1MSP,364.72,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1N1T,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1N1U,227.95,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1N2K,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1N39,91.18,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1NAG,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1NHY,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1NP9,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1NY9,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1NLY,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1NUL,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1NY1,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1NZB,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1NZR,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1P09,182.36,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1PDN,91.18,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1PDP,91.18,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1PQE,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1PYY,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1Q09,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1QA3,91.18,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1QAP,91.18,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1QC9,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1QCE,182.36,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1QGG,455.9,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1QHG,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1QHS,455.9,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1QRC,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1R7H,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1R9N,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1RCF,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1RCR,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1RCT,91.18,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1REG,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1RKX,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1RL1,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1RL4,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1RL7,455.9,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1RLL,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1RQ6,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1RQG,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1RQJ,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1RW4,1094.16,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1S3S,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1SF2,136.77,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1SMY,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1SR5,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1SVX,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1SWN,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1T4F,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1T4Z,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1TR6,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1TSS,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1TVC,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1TY4,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1TZP,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1TZQ,91.18,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1U16,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1U1A,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1U4J,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1U4K,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
47QSWA19F1U65,45.59,GENERAL SERVICES ADMINISTRATION (GSA),2337277,ARROW SAFETY DEVICE CO.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,336320,MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,GSA
